frequency_hz,band_index,band_label,energy,energy_relative_db,gate,activation_rms,activation_relative_db
375.0,4,1-1.5 kHz,8.731361958780326e-06,-47.600196838378906,0.6208569407463074,0.09437603503465652,-13.117280960083008
375.0,5,1.5-2.5 kHz,6.995341664151056e-06,-48.56292724609375,0.5760232210159302,0.026752689853310585,-24.06716537475586
375.0,6,2.5-4 kHz,4.437294592207763e-06,-50.539833068847656,0.5410609245300293,0.011207140050828457,-31.62462043762207
375.0,7,>4 kHz,4.946877652400872e-06,-50.06770706176758,0.526366114616394,0.02822793461382389,-23.600933074951172
400.0,0,<250 Hz,0.004390135873109102,-20.58623504638672,0.5406795740127563,0.027779025956988335,-23.740175247192383
400.0,1,250-500 Hz,0.25211477279663086,-2.99503231048584,0.7058036923408508,0.2978401184082031,-3.1348516941070557
400.0,2,500-750 Hz,0.019474254921078682,-14.11640739440918,0.5455727577209473,0.05742662027478218,-17.4322509765625
400.0,3,750-1000 Hz,9.790233889361843e-06,-47.103084564208984,0.6275721192359924,0.06982540339231491,-15.734247207641602
400.0,4,1-1.5 kHz,9.331130058853887e-06,-47.31167221069336,0.6208571195602417,0.09437678754329681,-13.117212295532227
400.0,5,1.5-2.5 kHz,7.366506906691939e-06,-48.33839797973633,0.5760233402252197,0.02675352618098259,-24.066896438598633
400.0,6,2.5-4 kHz,5.1960414566565305e-06,-49.854286193847656,0.5410611629486084,0.011210111901164055,-31.622316360473633
400.0,7,>4 kHz,5.048945240559988e-06,-49.97901153564453,0.5263661742210388,0.02822812832891941,-23.600873947143555
425.0,0,<250 Hz,0.0017421580851078033,-24.600139617919922,0.5399965047836304,0.022636529058218002,-25.518320083618164
425.0,1,250-500 Hz,0.23024612665176392,-3.389091968536377,0.7000932693481445,0.2839564383029938,-3.54948091506958
425.0,2,500-750 Hz,0.034721292555332184,-11.605056762695312,0.5501565933227539,0.07205599546432495,-15.461112976074219
425.0,3,750-1000 Hz,1.1418070243962575e-05,-46.435089111328125,0.6275726556777954,0.06982782483100891,-15.733945846557617
425.0,4,1-1.5 kHz,1.0407606168882921e-05,-46.83750534057617,0.6208575367927551,0.09437818080186844,-13.117083549499512
425.0,5,1.5-2.5 kHz,8.006508323887829e-06,-47.976585388183594,0.576023519039154,0.026754966005682945,-24.06642723083496
425.0,6,2.5-4 kHz,6.304895578068681e-06,-49.01423645019531,0.541061520576477,0.011214455589652061,-31.618953704833984
425.0,7,>4 kHz,5.208453330851626e-06,-49.84392547607422,0.5263662338256836,0.02822842448949814,-23.600784301757812
450.0,0,<250 Hz,0.0005960791022516787,-29.257976531982422,0.5397002696990967,0.02002115175127983,-26.584735870361328
450.0,1,250-500 Hz,0.19775861501693726,-4.049661636352539,0.6912998557090759,0.262697696685791,-4.225390434265137
450.0,2,500-750 Hz,0.056806303560733795,-9.467050552368164,0.556662917137146,0.08990655094385147,-13.538689613342285
450.0,3,750-1000 Hz,1.530564622953534e-05,-45.162498474121094,0.6275740265846252,0.06983356177806854,-15.733231544494629
450.0,4,1-1.5 kHz,1.1915146387764253e-05,-46.250022888183594,0.6208580732345581,0.09438011050224304,-13.116905212402344
450.0,5,1.5-2.5 kHz,8.79252274899045e-06,-47.569881439208984,0.5760237574577332,0.026756739243865013,-24.065853118896484
450.0,6,2.5-4 kHz,7.306575298571261e-06,-48.37387466430664,0.5410618782043457,0.011218376457691193,-31.615915298461914
450.0,7,>4 kHz,5.37213009010884e-06,-49.70954895019531,0.5263662338256836,0.028228729963302612,-23.600688934326172
475.0,0,<250 Hz,0.00017705622303765267,-34.529903411865234,0.5395918488502502,0.01897755265235901,-27.049711227416992
475.0,1,250-500 Hz,0.1595623791217804,-4.981710433959961,0.6804628372192383,0.23654237389564514,-5.136336326599121
475.0,2,500-750 Hz,0.08600929379463196,-7.665562152862549,0.5650315284729004,0.11032816022634506,-11.760787963867188
475.0,3,750-1000 Hz,2.8471698897192255e-05,-42.46688461303711,0.6275784969329834,0.06985302269458771,-15.73081111907959
475.0,4,1-1.5 kHz,1.3459615729516372e-05,-45.72068786621094,0.6208586692810059,0.09438209235668182,-13.11672306060791
475.0,5,1.5-2.5 kHz,9.443756425753236e-06,-47.25956726074219,0.5760239362716675,0.026758205145597458,-24.06537628173828
475.0,6,2.5-4 kHz,7.684533557039686e-06,-48.15483856201172,0.5410619974136353,0.011219855397939682,-31.614770889282227
